,level_0,accX,accY,accZ,timestamp,Norm,label
0,0,-0.08,1.21,0.24,2024-03-22 15:26:51.475,1.2361634196173257,0
1,1,-0.02,0.93,0.27,2024-03-22 15:26:51.496,0.968607247546703,0
2,2,-0.0,0.52,0.17,2024-03-22 15:26:51.553,0.5470831746635972,0
3,3,-0.04,0.6,0.07,2024-03-22 15:26:51.555,0.6053924347066124,0
4,4,-0.15,0.49,0.02,2024-03-22 15:26:51.557,0.5128352561983234,0
5,5,-0.25,0.52,-0.08,2024-03-22 15:26:51.561,0.582494635168428,0
6,6,-0.26,0.62,-0.12,2024-03-22 15:26:51.594,0.6829348431585549,0
7,7,-0.16,0.65,-0.06,2024-03-22 15:26:51.597,0.6720863039818622,0
8,8,-0.15,0.72,-0.02,2024-03-22 15:26:51.602,0.7357309290766563,0
9,9,-0.2,0.76,-0.04,2024-03-22 15:26:51.639,0.7868926229162402,0
10,10,-0.25,0.91,-0.09,2024-03-22 15:26:51.643,0.9479978902930112,0
11,11,-0.35,0.98,-0.17,2024-03-22 15:26:51.645,1.0544192714475584,0
12,12,-0.44,0.97,-0.22,2024-03-22 15:26:51.732,1.087612063191651,0
13,13,-0.49,0.91,-0.3,2024-03-22 15:26:51.734,1.0761970079869203,0
14,14,-0.55,0.89,-0.33,2024-03-22 15:26:51.736,1.0970414759707128,0
15,15,-0.62,0.93,-0.36,2024-03-22 15:26:51.739,1.1742657280190034,0
16,16,-0.95,1.58,-0.31,2024-03-22 15:26:51.821,1.869491909583992,0
17,17,-1.1,1.56,-0.27,2024-03-22 15:26:51.823,1.927822605946927,0
18,18,-1.2,1.15,0.07,2024-03-22 15:26:51.825,1.6635504200354132,0
19,19,-1.29,1.05,0.19,2024-03-22 15:26:51.828,1.674126637981727,0
20,20,-1.15,1.0,-0.04,2024-03-22 15:26:51.861,1.5244999180059011,0
21,21,-0.85,0.86,0.02,2024-03-22 15:26:51.863,1.2093386622447824,0
22,22,-0.64,0.84,1.18,2024-03-22 15:26:51.915,1.5835403373454051,0
23,23,0.71,0.46,1.2,2024-03-22 15:26:51.919,1.4682302271782854,0
24,24,-0.19,1.18,0.63,2024-03-22 15:26:51.922,1.351073647141413,0
25,25,-0.13,1.17,0.65,2024-03-22 15:26:51.959,1.344730456262518,0
26,26,-0.05,0.91,0.52,2024-03-22 15:26:51.961,1.049285471165974,0
27,27,-0.41,0.88,0.11,2024-03-22 15:26:51.964,0.9770363350459388,0
28,28,-0.32,1.01,-0.07,2024-03-22 15:26:51.967,1.0617909398747003,0
29,29,-0.58,0.71,0.06,2024-03-22 15:26:51.999,0.9187491496594704,0
30,30,-0.66,0.56,0.5,2024-03-22 15:26:52.038,0.999599919967984,0
31,31,-0.57,0.52,0.76,2024-03-22 15:26:52.040,1.0830050784737806,0
32,32,-0.65,0.48,0.74,2024-03-22 15:26:52.042,1.095673308974897,0
33,33,-0.68,0.81,0.34,2024-03-22 15:26:52.045,1.1109005356016353,0
34,34,-0.89,0.71,0.1,2024-03-22 15:26:52.086,1.1428910709249591,0
35,35,-0.81,0.71,0.16,2024-03-22 15:26:52.089,1.0889444430272832,0
36,36,-0.94,0.81,0.24,2024-03-22 15:26:52.091,1.2638433447227548,0
37,37,-0.96,0.83,0.32,2024-03-22 15:26:52.131,1.3087780560507576,0
38,38,-1.0,0.77,0.43,2024-03-22 15:26:52.134,1.3333416666406253,0
39,39,-0.99,0.69,0.37,2024-03-22 15:26:52.137,1.2621806526801145,0
40,40,-1.05,0.55,0.23,2024-03-22 15:26:52.179,1.207435298473587,0
41,41,-1.1,0.48,0.08,2024-03-22 15:26:52.182,1.2028299963003917,0
42,42,-1.15,0.43,0.13,2024-03-22 15:26:52.185,1.234625449276014,0
43,43,-1.09,0.36,-0.05,2024-03-22 15:26:52.228,1.148999564838908,0
44,44,-1.16,0.39,-0.21,2024-03-22 15:26:52.230,1.2416923934694937,0
45,45,-1.21,0.54,-0.47,2024-03-22 15:26:52.233,1.405916071463727,0
46,46,-1.09,0.73,-0.14,2024-03-22 15:26:52.266,1.3193180056377614,0
47,47,-1.44,0.66,0.03,2024-03-22 15:26:52.316,1.5843295111813072,0
48,48,-1.33,0.36,-0.19,2024-03-22 15:26:52.319,1.390898989862312,0
49,49,-0.75,0.58,0.37,2024-03-22 15:26:52.321,1.017742600071354,0
50,50,-0.28,0.44,0.34,2024-03-22 15:26:52.323,0.6225752966509353,0
51,51,0.04,-0.05,-0.01,2024-03-22 15:26:52.356,0.0648074069840786,0
52,52,0.05,-0.05,-0.01,2024-03-22 15:26:52.358,0.0714142842854285,0
53,53,0.04,-0.05,-0.0,2024-03-22 15:26:52.361,0.0640312423743284,0
54,54,0.81,-0.04,3.42,2024-03-22 15:26:52.403,3.5148399679075006,0
55,55,6.98,-4.97,1.88,2024-03-22 15:26:52.406,8.772439797456578,0
56,56,1.01,-0.18,0.53,2024-03-22 15:26:52.409,1.1547294055318762,0
57,57,0.2,2.27,-0.4,2024-03-22 15:26:52.449,2.3136335059814463,0
58,58,-0.33,0.2,1.04,2024-03-22 15:26:52.452,1.1092790451459904,0
59,59,-0.79,0.08,0.23,2024-03-22 15:26:52.454,0.8266801074176153,0
60,60,0.01,0.15,0.9,2024-03-22 15:26:52.543,0.9124691775616314,0
61,61,0.25,0.05,0.34,2024-03-22 15:26:52.545,0.4249705872175156,0
62,62,-0.43,0.13,0.87,2024-03-22 15:26:52.547,0.9791322688993556,0
63,63,-0.27,0.23,0.61,2024-03-22 15:26:52.550,0.705620294492725,0
64,64,-0.46,0.33,0.71,2024-03-22 15:26:52.592,0.9080748867797191,0
65,65,-0.58,0.26,0.74,2024-03-22 15:26:52.628,0.975499871860576,0
66,66,-0.73,0.22,0.8,2024-03-22 15:26:52.631,1.1051244273836318,0
67,67,-0.83,0.15,0.77,2024-03-22 15:26:52.634,1.1420595431062253,0
68,68,-0.83,0.12,0.7,2024-03-22 15:26:52.637,1.0923827168167757,0
69,69,-0.87,0.12,0.64,2024-03-22 15:26:52.639,1.0866922287382017,0
70,70,-0.88,0.18,0.58,2024-03-22 15:26:52.722,1.0692053123698928,0
71,71,-0.95,0.18,0.57,2024-03-22 15:26:52.724,1.1224081254160627,0
72,72,-1.0,0.23,0.57,2024-03-22 15:26:52.727,1.1737972567696688,0
73,73,-1.06,0.32,0.58,2024-03-22 15:26:52.730,1.2499599993599797,0
74,74,-1.08,0.47,0.64,2024-03-22 15:26:52.762,1.3404849868610988,0
75,75,-1.1,0.48,0.65,2024-03-22 15:26:52.814,1.364880947189168,0
76,76,-1.05,0.48,0.69,2024-03-22 15:26:52.855,1.3449907062875937,0
77,77,-1.05,0.49,0.7,2024-03-22 15:26:52.859,1.3537355724069602,0
78,78,-1.06,0.49,0.74,2024-03-22 15:26:52.861,1.3824977396003222,0
79,79,-0.97,0.38,0.77,2024-03-22 15:26:52.863,1.295453588516393,0
80,80,-0.99,0.34,0.76,2024-03-22 15:26:52.902,1.2935609765295175,0
81,81,-0.97,0.3,0.74,2024-03-22 15:26:52.903,1.256383699353028,0
82,82,-0.93,0.31,0.72,2024-03-22 15:26:52.906,1.216305882580529,0
83,83,-0.89,0.3,0.68,2024-03-22 15:26:52.944,1.1595257651298656,0
84,84,-0.89,0.25,0.64,2024-03-22 15:26:52.947,1.1243664882946307,0
85,85,-0.88,0.22,0.61,2024-03-22 15:26:52.949,1.0931148155614765,0
86,86,-0.9,0.25,0.57,2024-03-22 15:26:52.997,1.0942577392917996,0
87,87,-0.94,0.25,0.54,2024-03-22 15:26:53.034,1.1125196627475848,0
88,88,-0.97,0.25,0.51,2024-03-22 15:26:53.039,1.1240551587889271,0
89,89,-0.94,0.22,0.49,2024-03-22 15:26:53.123,1.082635672791175,0
90,90,-0.91,0.21,0.47,2024-03-22 15:26:53.167,1.0455142275454696,0
91,91,-0.84,0.19,0.46,2024-03-22 15:26:53.170,0.9763708311906906,0
92,92,-0.81,0.19,0.45,2024-03-22 15:26:53.212,0.9458858282054976,0
93,93,-0.81,0.21,0.42,2024-03-22 15:26:53.214,0.9362691920596342,0
94,94,-0.91,0.18,0.39,2024-03-22 15:26:53.217,1.0062802790475425,0
95,95,-0.93,0.17,0.4,2024-03-22 15:26:53.220,1.0265476121447072,0
96,96,-0.97,0.2,0.39,2024-03-22 15:26:53.258,1.0644247272588137,0
97,97,-1.0,0.23,0.38,2024-03-22 15:26:53.262,1.0942120452636226,0
98,98,-0.99,0.24,0.36,2024-03-22 15:26:53.265,1.0804165863221464,0
99,99,-0.99,0.26,0.35,2024-03-22 15:26:53.304,1.0817578287213827,0
100,100,-0.99,0.27,0.33,2024-03-22 15:26:53.307,1.0779146533933008,0
101,101,-0.99,0.3,0.33,2024-03-22 15:26:53.393,1.0858176642512314,0
102,102,-1.0,0.32,0.32,2024-03-22 15:26:53.396,1.0976338187209795,0
103,103,-0.97,0.52,0.04,2024-03-22 15:26:53.399,1.1013173929435602,0
104,104,-1.05,0.3,0.06,2024-03-22 15:26:53.401,1.0936635680134912,0
105,105,-1.18,0.21,0.16,2024-03-22 15:26:53.443,1.2091732712891068,0
106,106,-1.09,0.34,0.27,2024-03-22 15:26:53.445,1.1732859838931002,0
107,107,-0.95,0.44,0.28,2024-03-22 15:26:53.447,1.0837435120913066,0
108,108,-0.96,0.42,0.21,2024-03-22 15:26:53.483,1.0686907878334124,0
109,109,-0.97,0.43,0.18,2024-03-22 15:26:53.485,1.0761970079869203,0
110,110,-0.97,0.47,0.2,2024-03-22 15:26:53.488,1.096266390983505,0
111,111,-0.95,0.47,0.19,2024-03-22 15:26:53.522,1.0768008172359451,0
112,112,-0.92,0.47,0.19,2024-03-22 15:26:53.524,1.0504284840006957,0
113,113,-0.89,0.46,0.19,2024-03-22 15:26:53.574,1.0197058399362045,0
114,114,-0.85,0.46,0.19,2024-03-22 15:26:53.576,0.98498730956292,0
115,115,-0.83,0.44,0.19,2024-03-22 15:26:53.667,0.9584362263604188,0
116,116,-0.85,0.41,0.17,2024-03-22 15:26:53.670,0.9589056262218926,0
117,117,-0.85,0.39,0.16,2024-03-22 15:26:53.674,0.9487887014504336,0
118,118,-0.83,0.38,0.16,2024-03-22 15:26:53.676,0.9267685795278128,0
119,119,-0.76,0.36,0.24,2024-03-22 15:26:53.703,0.8745284443630179,0
120,120,-0.76,0.37,0.27,2024-03-22 15:26:53.705,0.8873556220591606,0
121,121,-0.75,0.36,0.3,2024-03-22 15:26:53.708,0.8843641783790205,0
122,122,-0.76,0.36,0.32,2024-03-22 15:26:53.756,0.8997777503361595,0
123,123,-0.78,0.36,0.33,2024-03-22 15:26:53.759,0.920271699010678,0
124,124,-0.81,0.37,0.35,2024-03-22 15:26:53.762,0.9568176419778224,0
125,125,-0.84,0.39,0.5,2024-03-22 15:26:53.801,1.0524732775705044,0
126,126,-0.89,0.43,0.42,2024-03-22 15:26:53.805,1.0739646176667088,0
127,127,-0.95,0.46,0.47,2024-03-22 15:26:53.809,1.1554220008291345,0
128,128,-1.0,0.43,0.48,2024-03-22 15:26:53.889,1.1896638180595391,0
129,129,-1.1,0.39,0.48,2024-03-22 15:26:53.891,1.2619429464123963,0
130,130,-1.59,-0.4,0.33,2024-03-22 15:26:53.894,1.672423391369542,0
131,131,-1.79,-0.48,0.23,2024-03-22 15:26:53.896,1.8674581655287488,0
132,132,-1.11,0.2,0.23,2024-03-22 15:26:53.933,1.151086443322134,0
133,133,-1.03,0.25,0.29,2024-03-22 15:26:53.937,1.0988630487917956,0
134,134,-0.91,0.41,0.27,2024-03-22 15:26:53.939,1.0339729203417274,0
135,135,-0.86,0.42,0.39,2024-03-22 15:26:53.981,1.0334892355511014,0
136,136,-0.81,0.37,0.4,2024-03-22 15:26:53.983,0.9762171889492626,0
137,137,-0.68,0.37,0.37,2024-03-22 15:26:53.986,0.8580209787645056,0
138,138,-0.72,0.38,0.35,2024-03-22 15:26:54.022,0.8861715409558129,0
139,139,-0.69,0.39,0.35,2024-03-22 15:26:54.025,0.8664294547163086,0
140,140,-0.67,0.44,0.33,2024-03-22 15:26:54.027,0.8668333173107735,0
141,141,-0.67,0.45,0.33,2024-03-22 15:26:54.065,0.8719518335321051,0
142,142,-0.67,0.46,0.3,2024-03-22 15:26:54.068,0.8663140308225419,0
143,143,-0.7,0.45,0.28,2024-03-22 15:26:54.070,0.8780091115700337,0
144,144,-0.7,0.4,0.25,2024-03-22 15:26:54.114,0.8440971508067066,0
145,145,-0.81,0.35,0.21,2024-03-22 15:26:54.116,0.907028114227999,0
146,146,-0.91,0.27,0.14,2024-03-22 15:26:54.119,0.9594790253048786,0
147,147,-0.99,0.19,0.11,2024-03-22 15:26:54.156,1.014051280754578,0
148,148,-1.14,0.15,0.06,2024-03-22 15:26:54.159,1.151390463743729,0
149,149,-1.23,0.09,0.01,2024-03-22 15:26:54.161,1.2333288288206028,0
150,150,-1.3,0.09,-0.02,2024-03-22 15:26:54.202,1.3032651303552936,0
151,151,-1.29,0.06,0.01,2024-03-22 15:26:54.205,1.2914333122542565,0
152,152,-1.27,0.12,0.05,2024-03-22 15:26:54.208,1.2766362050325848,0
153,153,-1.21,0.2,0.2,2024-03-22 15:26:54.246,1.2426182036329585,0
154,154,-1.16,0.28,0.29,2024-03-22 15:26:54.248,1.22804723036209,0
155,155,-1.09,0.34,0.37,2024-03-22 15:26:54.252,1.200249973963757,0
156,156,-1.04,0.39,0.45,2024-03-22 15:26:54.295,1.198415620725965,0
157,157,-1.04,0.42,0.52,2024-03-22 15:26:54.297,1.2362847568420472,0
158,158,-1.09,0.49,0.56,2024-03-22 15:26:54.300,1.3197727077038683,0
159,159,-1.02,0.56,0.67,2024-03-22 15:26:54.336,1.3427211177307077,0
160,160,-0.95,0.56,0.62,2024-03-22 15:26:54.381,1.2651086909827156,0
161,161,-0.96,0.53,0.62,2024-03-22 15:26:54.383,1.259722191596227,0
162,162,-0.96,0.49,0.62,2024-03-22 15:26:54.386,1.2434226956268732,0
163,163,-0.78,0.48,0.55,2024-03-22 15:26:54.424,1.0683164325236227,0
164,164,-0.67,0.49,0.48,2024-03-22 15:26:54.472,0.9588534820294496,0
165,165,-0.6,0.47,0.41,2024-03-22 15:26:54.473,0.8654478609367522,0
166,166,-0.56,0.3,0.41,2024-03-22 15:26:54.476,0.7561084578286372,0
167,167,-0.54,0.3,0.48,2024-03-22 15:26:54.479,0.7823042886243179,0
168,168,-0.57,0.41,0.47,2024-03-22 15:26:54.519,0.8449260322655469,0
169,169,-0.63,0.44,0.44,2024-03-22 15:26:54.558,0.8854942122905152,0
170,170,-0.66,0.49,0.4,2024-03-22 15:26:54.561,0.914166286842826,0
171,171,-0.7,0.54,0.37,2024-03-22 15:26:54.563,0.9583840566286566,0
172,172,-0.71,0.56,0.37,2024-03-22 15:26:54.566,0.9770363350459388,0
173,173,-0.72,0.55,0.42,2024-03-22 15:26:54.658,0.9986490875177326,0
174,174,-0.73,0.51,0.48,2024-03-22 15:26:54.660,1.011632344283238,0
175,175,-0.73,0.46,0.53,2024-03-22 15:26:54.662,1.012620363216146,0
176,176,-0.72,0.42,0.57,2024-03-22 15:26:54.665,1.00980196078241,0
177,177,-0.68,0.36,0.66,2024-03-22 15:26:54.704,1.013706071797935,0
178,178,-0.7,0.38,0.67,2024-03-22 15:26:54.706,1.0408169867945083,0
179,179,-0.73,0.41,0.66,2024-03-22 15:26:54.708,1.066114440386209,0
180,180,-0.74,0.41,0.65,2024-03-22 15:26:54.744,1.06686456497533,0
181,181,-0.77,0.4,0.63,2024-03-22 15:26:54.755,1.0722872749408154,0
182,182,-0.8,0.38,0.6,2024-03-22 15:26:54.756,1.0697663296253066,0
183,183,-0.85,0.36,0.58,2024-03-22 15:26:54.788,1.0901834707974616,0
184,184,-0.88,0.35,0.55,2024-03-22 15:26:54.791,1.095171219490359,0
185,185,-0.93,0.32,0.52,2024-03-22 15:26:54.794,1.112519662747585,0
186,186,-0.95,0.33,0.5,2024-03-22 15:26:54.832,1.1231206524679351,0
187,187,-1.0,0.33,0.49,2024-03-22 15:26:54.835,1.161464592658769,0
188,188,-1.02,0.36,0.45,2024-03-22 15:26:54.838,1.1715374513859982,0
189,189,-1.04,0.41,0.44,2024-03-22 15:26:54.881,1.2013742131409346,0
190,190,-1.06,0.46,0.42,2024-03-22 15:26:54.884,1.2294714311442947,0
191,191,-1.1,0.49,0.42,2024-03-22 15:26:54.887,1.27534309109353,0
192,192,-1.14,0.53,0.43,2024-03-22 15:26:54.925,1.3286835590162165,0
193,193,-1.17,0.56,0.42,2024-03-22 15:26:55.058,1.3634148304899725,0
194,194,-1.19,0.58,0.41,2024-03-22 15:26:55.060,1.3858571354941316,0
195,195,-1.16,0.6,0.38,2024-03-22 15:26:55.063,1.3601470508735445,0
196,196,-1.12,0.6,0.35,2024-03-22 15:26:55.065,1.317915020022156,0
197,197,-1.34,0.64,0.31,2024-03-22 15:26:55.104,1.517003625572464,0
198,198,-0.57,0.03,0.31,2024-03-22 15:26:55.105,0.6495382975621992,0
199,199,-0.62,0.12,0.3,2024-03-22 15:26:55.145,0.6991423317179414,0
200,200,-0.69,0.2,0.24,2024-03-22 15:26:55.147,0.7574298647399638,0
201,201,-0.74,0.26,0.26,2024-03-22 15:26:55.150,0.8263171304045439,0
202,202,-0.78,0.33,0.25,2024-03-22 15:26:55.152,0.8830628516702534,0
203,203,-0.85,0.37,0.23,2024-03-22 15:26:55.193,0.9551439682058406,0
204,204,-1.1,0.5,0.07,2024-03-22 15:26:55.197,1.2103305333668155,0
205,205,-1.13,0.33,0.06,2024-03-22 15:26:55.286,1.1787281281109736,0
206,206,-1.04,0.39,0.0,2024-03-22 15:26:55.289,1.1107204868912792,0
207,207,-0.86,0.63,0.22,2024-03-22 15:26:55.292,1.088531120363584,0
208,208,-0.77,0.58,0.23,2024-03-22 15:26:55.373,0.991060038544588,0
209,209,-0.64,0.54,0.16,2024-03-22 15:26:55.377,0.8525256594378846,0
210,210,-0.69,0.49,0.23,2024-03-22 15:26:55.468,0.8769834662067466,0
211,211,-0.71,0.49,0.21,2024-03-22 15:26:55.471,0.887862601982987,0
212,212,-0.75,0.46,0.14,2024-03-22 15:26:55.509,0.8908984229416954,0
213,213,-0.71,0.43,0.09,2024-03-22 15:26:55.513,0.8349251463454672,0
214,214,-0.79,0.38,0.06,2024-03-22 15:26:55.555,0.8786922100485471,0
215,215,-1.08,0.36,0.39,2024-03-22 15:26:55.558,1.2033702672078948,0
216,216,-1.1,0.48,0.39,2024-03-22 15:26:55.560,1.2619429464123963,0
217,217,-1.08,0.56,0.4,2024-03-22 15:26:55.563,1.2806248474865698,0
218,218,-1.14,0.51,0.42,2024-03-22 15:26:55.647,1.317611475359865,0
219,219,-1.22,0.43,0.44,2024-03-22 15:26:55.650,1.3663454907160195,0
220,220,-1.25,0.37,0.45,2024-03-22 15:26:55.653,1.379093905432114,0
221,221,-1.26,0.36,0.49,2024-03-22 15:26:55.655,1.3990353819685906,0
222,222,-0.79,0.15,0.37,2024-03-22 15:26:55.828,0.8851553535961922,0
223,223,-0.7,0.2,0.36,2024-03-22 15:26:55.868,0.8121576201698781,0
224,224,-0.64,0.31,0.3,2024-03-22 15:26:55.870,0.7718160402582989,0
225,225,-0.58,0.53,0.25,2024-03-22 15:26:55.873,0.8244998483929514,0
226,226,-1.02,1.27,0.3,2024-03-22 15:26:55.914,1.6562910372274553,0
227,227,-1.03,0.17,-0.11,2024-03-22 15:26:55.917,1.0497142468310126,0
228,228,-1.14,-0.13,0.0,2024-03-22 15:26:55.920,1.1473883387938018,0
229,229,-1.16,-0.07,-0.15,2024-03-22 15:26:55.922,1.171750826754562,0
230,230,-1.17,0.04,0.2,2024-03-22 15:26:56.010,1.1876447280226523,0
231,231,-1.07,0.31,0.4,2024-03-22 15:26:56.094,1.1836384583140245,0
232,232,-1.11,0.55,0.35,2024-03-22 15:26:56.133,1.2872839624573904,0
233,233,-0.89,0.59,0.31,2024-03-22 15:26:56.277,1.111890282357032,0
234,234,-0.86,0.72,0.31,2024-03-22 15:26:56.359,1.1636580253665594,0
235,235,-0.45,0.72,0.23,2024-03-22 15:26:56.362,0.8796590248499699,0
236,236,-0.75,0.58,0.53,2024-03-22 15:26:56.363,1.0861859877571614,0
237,237,-0.73,0.7,0.59,2024-03-22 15:26:56.366,1.1708970919769166,0
238,238,-1.26,-0.29,0.44,2024-03-22 15:26:56.407,1.3657598617619424,0
239,239,-1.37,0.48,-0.16,2024-03-22 15:26:56.411,1.4604451376207188,0
240,240,-1.15,0.52,-0.08,2024-03-22 15:26:56.413,1.2646343345014794,0
241,241,-1.03,0.31,0.04,2024-03-22 15:26:56.458,1.0763828315241748,0
242,242,-1.02,0.31,0.07,2024-03-22 15:26:56.460,1.068363234110946,0
243,243,-1.04,0.35,0.28,2024-03-22 15:26:56.463,1.1324751652906129,0
244,244,-0.91,0.31,0.25,2024-03-22 15:26:56.545,0.993327740476425,0
245,245,-0.71,0.33,0.25,2024-03-22 15:26:56.547,0.8218880702382776,0
246,246,-0.64,0.39,0.26,2024-03-22 15:26:56.549,0.7932843122109501,0
247,247,-0.63,0.36,0.34,2024-03-22 15:26:56.551,0.8013114251026251,0
248,248,-0.42,0.45,0.34,2024-03-22 15:26:56.589,0.7032069396699666,0
249,249,-0.46,0.38,0.43,2024-03-22 15:26:56.591,0.7354590403278757,0
250,250,-0.38,0.4,0.39,2024-03-22 15:26:56.594,0.6756478372643547,0
251,251,-0.43,0.35,0.46,2024-03-22 15:26:56.628,0.720416546173115,0
252,252,-0.47,0.31,0.46,2024-03-22 15:26:56.631,0.7270488291717414,0
253,253,-0.52,0.27,0.46,2024-03-22 15:26:56.634,0.7449161026585478,0
254,254,-0.57,0.25,0.47,2024-03-22 15:26:56.724,0.7799358948016176,0
255,255,-0.64,0.25,0.46,2024-03-22 15:26:56.816,0.8268615361715648,0
256,256,-0.68,0.31,0.43,2024-03-22 15:26:56.819,0.8622064717919948,0
257,257,-0.85,-0.3,0.4,2024-03-22 15:26:56.857,0.986154146165801,0
258,258,-1.9,-0.53,-0.55,2024-03-22 15:26:56.903,2.0477792849816603,0
259,259,-1.57,-0.48,0.18,2024-03-22 15:26:56.906,1.6515750058656131,0
260,260,-0.97,0.57,0.59,2024-03-22 15:26:56.909,1.2703936397825677,0
261,261,-0.84,0.48,0.5,2024-03-22 15:26:56.911,1.0890362712049586,0
262,262,-0.48,0.35,0.38,2024-03-22 15:26:56.948,0.7051950084905593,0
263,263,-0.46,0.33,0.28,2024-03-22 15:26:56.951,0.6315853069855252,0
264,264,-0.52,0.24,0.3,2024-03-22 15:26:56.953,0.6465291950097846,0
265,265,-0.67,0.24,0.29,2024-03-22 15:26:56.997,0.768505042273634,0
266,266,-0.72,0.29,0.33,2024-03-22 15:26:56.999,0.8434453153583816,0
267,267,-0.78,0.35,0.38,2024-03-22 15:26:57.001,0.9355746896961248,0
268,268,-0.86,0.41,0.43,2024-03-22 15:26:57.036,1.045275083411061,0
269,269,-0.97,0.45,0.53,2024-03-22 15:26:57.039,1.193440404879942,0
270,270,-1.05,0.47,0.59,2024-03-22 15:26:57.043,1.2928650354928777,0
271,271,-1.05,0.4,0.59,2024-03-22 15:26:57.080,1.2690941651429968,0
272,272,-0.97,0.27,0.58,2024-03-22 15:26:57.129,1.161981066971403,0
273,273,-0.89,0.19,0.55,2024-03-22 15:26:57.131,1.0633437826027856,0
274,274,-0.86,0.13,0.53,2024-03-22 15:26:57.171,1.0185283501208986,0
275,275,-0.81,0.08,0.51,2024-03-22 15:26:57.216,0.9605206921248496,0
276,276,-0.74,0.1,0.48,2024-03-22 15:26:57.355,0.8876936408468858,0
277,277,-0.72,0.13,0.48,2024-03-22 15:26:57.357,0.8750428560933459,0
278,278,-0.65,0.23,0.62,2024-03-22 15:26:57.360,0.9272540105062906,0
279,279,-0.66,0.28,0.53,2024-03-22 15:26:57.363,0.8915716460273958,0
280,280,-0.66,0.31,0.57,2024-03-22 15:26:57.442,0.925526876973327,0
281,281,-1.07,0.45,0.59,2024-03-22 15:26:57.446,1.302113666313352,0
282,282,-1.15,0.44,0.54,2024-03-22 15:26:57.495,1.3445073447177591,0
283,283,-1.16,-0.11,0.2,2024-03-22 15:26:57.534,1.1822436297142818,0
284,284,-1.91,1.94,-1.2,2024-03-22 15:26:57.538,2.9751806667831118,0
285,285,-1.31,1.26,-1.68,2024-03-22 15:26:57.541,2.47509595773578,0
286,286,-0.53,-0.06,-1.35,2024-03-22 15:26:57.579,1.4515508947329403,0
287,287,-1.18,0.25,-0.1,2024-03-22 15:26:57.582,1.2103305333668155,0
288,288,-0.76,-0.16,0.27,2024-03-22 15:26:57.585,0.8222530024268686,0
289,289,-0.64,-0.0,0.25,2024-03-22 15:26:57.587,0.6870953354520754,0
290,290,-0.63,0.07,0.08,2024-03-22 15:26:57.621,0.6389053137985315,0
291,291,-0.87,0.21,0.11,2024-03-22 15:26:57.668,0.9017205775626947,0
292,292,-0.96,0.35,0.11,2024-03-22 15:26:57.672,1.0277159140540737,0
293,293,-0.99,0.47,0.08,2024-03-22 15:26:57.763,1.0988175462741756,0
294,294,-1.14,0.49,0.22,2024-03-22 15:26:57.766,1.260198397078809,0
295,295,-1.11,0.52,0.36,2024-03-22 15:26:57.769,1.27753669223236,0
296,296,-0.79,0.41,0.41,2024-03-22 15:26:57.808,0.9799489782636644,0
297,297,-0.48,0.43,0.57,2024-03-22 15:26:57.810,0.8603487664894975,0
298,298,-0.37,0.46,0.61,2024-03-22 15:26:57.851,0.8488816171881683,0
299,299,-0.34,0.47,0.62,2024-03-22 15:26:57.853,0.8490583018850943,0
300,300,-0.33,0.45,0.62,2024-03-22 15:26:57.856,0.8341462701469089,0
301,301,-0.36,0.41,0.61,2024-03-22 15:26:57.859,0.8184130986244049,0
302,302,-0.37,0.39,0.58,2024-03-22 15:26:57.899,0.7908223567907018,0
303,303,-0.39,0.37,0.56,2024-03-22 15:26:57.901,0.776273147803014,0
304,304,-0.45,0.36,0.52,2024-03-22 15:26:57.903,0.7762087348130012,0
305,305,-0.52,0.37,0.47,2024-03-22 15:26:57.937,0.7925906888173744,0
306,306,-0.58,0.4,0.45,2024-03-22 15:26:57.942,0.8360023923410747,0
307,307,-0.7,0.37,0.38,2024-03-22 15:26:57.946,0.8782368700982668,0
308,308,-0.83,0.4,0.35,2024-03-22 15:26:57.980,0.9855962662266938,0
309,309,-0.89,0.42,0.18,2024-03-22 15:26:57.983,1.000449898795537,0
310,310,-4.0,-0.8,0.49,2024-03-22 15:26:57.986,4.108539886626391,0
311,311,-2.34,0.53,-2.52,2024-03-22 15:26:58.120,3.479497090097935,0
312,312,-1.75,-0.39,-1.82,2024-03-22 15:26:58.123,2.5547994050414213,0
313,313,-2.34,-0.04,-1.85,2024-03-22 15:26:58.126,2.983236497497307,0
314,314,-2.61,0.12,-1.81,2024-03-22 15:26:58.128,3.178458745996241,0
315,315,-0.91,0.19,0.39,2024-03-22 15:26:58.162,1.0081170566953028,0
316,316,-0.47,0.37,0.39,2024-03-22 15:26:58.165,0.714072825417688,0
317,317,-0.4,0.3,0.29,2024-03-22 15:26:58.167,0.578013840664737,0
318,318,-0.44,0.24,0.24,2024-03-22 15:26:58.209,0.5556977595779922,0
319,319,-0.53,0.25,0.26,2024-03-22 15:26:58.212,0.6410928169929843,0
320,320,-0.65,0.32,0.33,2024-03-22 15:26:58.215,0.7961155694998058,0
321,321,-0.72,0.38,0.4,2024-03-22 15:26:58.218,0.9070832376358852,0
322,322,-0.78,0.43,0.47,2024-03-22 15:26:58.257,1.007074972382891,0
323,323,-0.89,0.46,0.54,2024-03-22 15:26:58.259,1.138112472473613,0
324,324,-0.95,0.43,0.57,2024-03-22 15:26:58.300,1.1884022887894483,0
