,level_0,accX,accY,accZ,timestamp,Norm,label
0,0,0.03,0.0,-0.97,2024-03-22 15:59:41.181,0.9704638066409277,0
1,1,0.02,0.05,-0.94,2024-03-22 15:59:41.197,0.9415412895885129,0
2,2,-0.02,0.01,-1.0,2024-03-22 15:59:41.201,1.0002499687578101,0
3,3,-0.05,0.01,-0.99,2024-03-22 15:59:41.202,0.9913122616007531,0
4,4,0.01,0.02,-1.01,2024-03-22 15:59:41.249,1.010247494428964,0
5,5,-0.02,0.01,-0.96,2024-03-22 15:59:41.253,0.9602603813549739,0
6,6,-0.03,0.01,-1.01,2024-03-22 15:59:41.257,1.0104949282406122,0
7,7,0.04,0.04,-1.0,2024-03-22 15:59:41.292,1.001598722043913,0
8,8,0.04,0.01,-0.93,2024-03-22 15:59:41.297,0.9309135298189624,0
9,9,-0.05,0.01,-0.92,2024-03-22 15:59:41.301,0.9214119599831555,0
10,10,-0.06,0.08,-0.98,2024-03-22 15:59:41.336,0.9850888284819801,0
11,11,-0.06,-0.0,-0.99,2024-03-22 15:59:41.340,0.9918165152889924,0
12,12,-0.02,0.02,-0.98,2024-03-22 15:59:41.344,0.9804080783020915,0
13,13,-0.07,-0.02,-0.98,2024-03-22 15:59:41.389,0.982700361249552,0
14,14,0.03,0.01,-0.97,2024-03-22 15:59:41.392,0.9705153270299238,0
15,15,-0.02,0.03,-1.05,2024-03-22 15:59:41.397,1.0506188652408637,0
16,16,-0.01,0.02,-0.97,2024-03-22 15:59:41.429,0.9702576977277737,0
17,17,-0.03,0.0,-0.99,2024-03-22 15:59:41.433,0.9904544411531506,0
18,18,-0.02,0.02,-0.96,2024-03-22 15:59:41.437,0.9604165762834376,0
19,19,-0.03,0.03,-0.98,2024-03-22 15:59:41.474,0.9809179374443103,0
20,20,-0.02,0.03,-0.99,2024-03-22 15:59:41.480,0.9906563480844404,0
21,21,0.01,0.04,-0.96,2024-03-22 15:59:41.485,0.9608850087289321,0
22,22,-0.06,0.04,-0.98,2024-03-22 15:59:41.520,0.9826494797230597,0
23,23,-0.02,0.05,-0.97,2024-03-22 15:59:41.524,0.9714936952960631,0
24,24,0.02,0.06,-0.98,2024-03-22 15:59:41.529,0.9820386957752734,0
25,25,-0.05,-0.12,-1.02,2024-03-22 15:59:41.561,1.0282509421342632,0
26,26,-0.05,0.01,-1.01,2024-03-22 15:59:41.565,1.0112863096077194,0
27,27,-0.1,-0.0,-0.95,2024-03-22 15:59:41.569,0.95524865872714,0
28,28,0.05,-0.01,-0.96,2024-03-22 15:59:41.605,0.9613532129243653,0
29,29,0.08,0.03,-0.97,2024-03-22 15:59:41.609,0.973755616158387,0
30,30,-0.06,0.07,-1.0,2024-03-22 15:59:41.613,1.0042410069301093,0
31,31,-0.02,0.01,-0.97,2024-03-22 15:59:41.655,0.9702576977277737,0
32,32,-0.02,0.01,-1.0,2024-03-22 15:59:41.658,1.0002499687578101,0
33,33,-0.02,0.0,-0.99,2024-03-22 15:59:41.662,0.9902019995940222,0
34,34,-0.02,0.01,-0.98,2024-03-22 15:59:41.699,0.9802550688468792,0
35,35,-0.01,0.01,-0.98,2024-03-22 15:59:41.703,0.9801020355044672,0
36,36,-0.01,0.01,-1.12,2024-03-22 15:59:41.743,1.1200892821556683,0
37,37,-0.01,0.02,-0.98,2024-03-22 15:59:41.747,0.9802550688468792,0
38,38,-0.01,0.01,-0.98,2024-03-22 15:59:41.752,0.9801020355044672,0
39,39,-0.02,0.01,-1.0,2024-03-22 15:59:41.793,1.0002499687578101,0
40,40,-0.02,-0.0,-1.01,2024-03-22 15:59:41.796,1.010198000393982,0
41,41,-0.0,-0.02,-0.97,2024-03-22 15:59:41.800,0.9702061636580134,0
42,42,0.01,0.06,-0.96,2024-03-22 15:59:41.836,0.9619251530134764,0
43,43,0.05,-0.0,-0.99,2024-03-22 15:59:41.840,0.9912618221237011,0
44,44,0.01,0.23,-0.84,2024-03-22 15:59:41.843,0.870976463516667,0
45,45,0.05,-0.35,-1.02,2024-03-22 15:59:41.878,1.0795369377654476,0
46,46,-0.05,-0.08,-0.92,2024-03-22 15:59:41.882,0.924824307639024,0
47,47,-0.07,0.05,-0.99,2024-03-22 15:59:41.886,0.9937303457175894,0
48,48,-0.03,0.11,-0.92,2024-03-22 15:59:41.929,0.9270382947861432,0
49,49,-0.13,-0.05,-0.99,2024-03-22 15:59:41.932,0.999749968742185,0
50,50,-0.12,-0.03,-1.0,2024-03-22 15:59:41.936,1.007620960480676,0
51,51,0.15,0.19,-1.02,2024-03-22 15:59:41.973,1.0483320084782302,0
52,52,-0.21,-0.18,-0.96,2024-03-22 15:59:41.977,0.9990495483208027,0
53,53,0.1,0.02,-0.96,2024-03-22 15:59:41.981,0.9654014708917735,0
54,54,0.06,0.13,-0.93,2024-03-22 15:59:42.015,0.9409569596958195,0
55,55,-0.08,-0.1,-0.95,2024-03-22 15:59:42.019,0.9585927185202274,0
56,56,-0.08,-0.16,-0.96,2024-03-22 15:59:42.023,0.9765244492586962,0
57,57,0.03,-0.0,-0.97,2024-03-22 15:59:42.062,0.9704638066409277,0
58,58,0.0,0.04,-0.99,2024-03-22 15:59:42.066,0.9908077512817509,0
59,59,0.07,0.03,-0.96,2024-03-22 15:59:42.109,0.9630160954002794,0
60,60,-0.07,-0.1,-0.98,2024-03-22 15:59:42.113,0.9875727821279806,0
61,61,0.03,-0.04,-0.95,2024-03-22 15:59:42.117,0.9513148795220223,0
62,62,-0.07,-0.11,-0.99,2024-03-22 15:59:42.145,0.9985489472229191,0
63,63,-0.03,0.14,-0.97,2024-03-22 15:59:42.148,0.9805100713404222,0
64,64,-0.12,-0.15,-1.04,2024-03-22 15:59:42.151,1.0575916035975323,0
65,65,-0.0,-0.04,-0.98,2024-03-22 15:59:42.187,0.9808159868191383,0
66,66,-0.06,-0.06,-0.98,2024-03-22 15:59:42.190,0.983666610188635,0
67,67,-0.0,0.09,-0.97,2024-03-22 15:59:42.192,0.9741663102366043,0
68,68,-0.03,0.08,-1.02,2024-03-22 15:59:42.237,1.0235721762533407,0
69,69,0.03,-0.0,-0.97,2024-03-22 15:59:42.240,0.9704638066409277,0
70,70,0.01,0.2,-0.92,2024-03-22 15:59:42.244,0.941541289588513,0
71,71,-0.08,0.14,-0.99,2024-03-22 15:59:42.284,1.0030453628824572,0
72,72,-0.13,-0.3,-1.04,2024-03-22 15:59:42.288,1.0901834707974618,0
73,73,0.02,0.1,-0.95,2024-03-22 15:59:42.292,0.9554580053565933,0
74,74,0.03,0.02,-1.03,2024-03-22 15:59:42.331,1.030630874755846,0
75,75,0.0,-0.09,-1.05,2024-03-22 15:59:42.335,1.0538500842150178,0
76,76,-0.05,-0.11,-0.89,2024-03-22 15:59:42.339,0.8981647955692763,0
77,77,-0.04,0.11,-1.04,2024-03-22 15:59:42.371,1.0465658125507444,0
78,78,-0.02,0.13,-0.96,2024-03-22 15:59:42.375,0.9689685237405805,0
79,79,-0.06,0.11,-1.0,2024-03-22 15:59:42.379,1.0078194282707593,0
80,80,-0.07,0.04,-0.96,2024-03-22 15:59:42.416,0.9633794683301071,0
81,81,-0.04,0.03,-0.96,2024-03-22 15:59:42.419,0.9613012014972206,0
82,82,-0.06,0.07,-1.03,2024-03-22 15:59:42.423,1.034117981663601,0
83,83,-0.09,0.06,-0.91,2024-03-22 15:59:42.462,0.9164060235506967,0
84,84,-0.07,0.08,-0.93,2024-03-22 15:59:42.465,0.936055553906925,0
85,85,-0.04,0.11,-0.96,2024-03-22 15:59:42.469,0.9671090941563936,0
86,86,-0.06,0.11,-0.98,2024-03-22 15:59:42.506,0.9879777325425912,0
87,87,-0.05,0.06,-0.99,2024-03-22 15:59:42.511,0.9930760293149764,0
88,88,-0.11,-0.0,-1.08,2024-03-22 15:59:42.554,1.0855873986004074,0
89,89,-0.1,0.01,-1.05,2024-03-22 15:59:42.558,1.0547985589675406,0
90,90,-0.12,0.05,-0.98,2024-03-22 15:59:42.562,0.9885848471426213,0
91,91,-0.16,0.03,-0.92,2024-03-22 15:59:42.598,0.9342911751697112,0
92,92,-0.06,0.07,-1.03,2024-03-22 15:59:42.602,1.034117981663601,0
93,93,-0.11,0.04,-1.07,2024-03-22 15:59:42.606,1.0763828315241748,0
94,94,-0.18,0.05,-0.98,2024-03-22 15:59:42.642,0.9976472322419383,0
95,95,-0.3,0.16,-1.22,2024-03-22 15:59:42.646,1.2664912159190052,0
96,96,-0.58,0.39,-1.06,2024-03-22 15:59:42.650,1.2696850003051938,0
97,97,-0.37,0.11,-0.89,2024-03-22 15:59:42.690,0.970103087305674,0
98,98,0.07,-0.11,-0.82,2024-03-22 15:59:42.693,0.8303011501858828,0
99,99,0.07,-0.38,-0.79,2024-03-22 15:59:42.697,0.8794316346368262,0
100,100,-0.25,0.04,-0.85,2024-03-22 15:59:42.738,0.8869047299456689,0
101,101,-0.33,0.2,-1.02,2024-03-22 15:59:42.741,1.0905503197927182,0
102,102,-0.24,0.17,-0.94,2024-03-22 15:59:42.745,0.9849365461794988,0
103,103,-0.29,0.19,-0.88,2024-03-22 15:59:42.776,0.9458329662260667,0
104,104,-0.27,0.23,-0.94,2024-03-22 15:59:42.780,1.0046890066085126,0
105,105,-0.32,0.15,-0.85,2024-03-22 15:59:42.784,0.9205433178292045,0
106,106,-0.54,0.24,-0.89,2024-03-22 15:59:42.823,1.0683164325236227,0
107,107,-0.49,0.2,-0.84,2024-03-22 15:59:42.826,0.9928242543370905,0
108,108,-0.14,-0.01,-0.8,2024-03-22 15:59:42.831,0.8122191822408531,0
109,109,-0.19,0.06,-0.96,2024-03-22 15:59:42.870,0.9804590761474953,0
110,110,-0.27,0.15,-1.07,2024-03-22 15:59:42.874,1.1136875683960918,0
111,111,-0.27,0.09,-1.1,2024-03-22 15:59:42.878,1.136221809331259,0
112,112,-0.26,0.04,-0.97,2024-03-22 15:59:42.882,1.0050373127401788,0
113,113,-0.2,0.07,-0.93,2024-03-22 15:59:42.908,0.9538343671728338,0
114,114,-0.24,0.16,-0.9,2024-03-22 15:59:42.913,0.9450925880568528,0
115,115,-0.26,0.2,-0.92,2024-03-22 15:59:42.957,0.9767292357659825,0
116,116,-0.27,0.21,-1.01,2024-03-22 15:59:42.959,1.0663489110042734,0
117,117,-0.37,0.28,-0.89,2024-03-22 15:59:42.963,1.0036931802099684,0
118,118,-0.43,0.18,-0.99,2024-03-22 15:59:42.994,1.0942577392917996,0
119,119,-0.36,0.16,-0.99,2024-03-22 15:59:42.996,1.0655045753069294,0
120,120,-0.27,0.1,-0.94,2024-03-22 15:59:42.998,0.9831073186585481,0
121,121,-0.19,-0.02,-0.94,2024-03-22 15:59:43.053,0.959218431849597,0
122,122,-0.02,-0.04,-0.93,2024-03-22 15:59:43.056,0.9310746479203481,0
123,123,-0.06,0.05,-0.93,2024-03-22 15:59:43.059,0.9332738076256079,0
124,124,-0.19,0.14,-0.97,2024-03-22 15:59:43.094,0.9982985525382675,0
125,125,-0.24,0.17,-1.0,2024-03-22 15:59:43.097,1.0423531071570709,0
126,126,-0.22,0.11,-1.0,2024-03-22 15:59:43.101,1.029805806936434,0
127,127,-0.04,0.15,-1.03,2024-03-22 15:59:43.136,1.041633332799983,0
128,128,-0.0,0.18,-1.06,2024-03-22 15:59:43.140,1.075174404457249,0
129,129,0.03,0.2,-1.09,2024-03-22 15:59:43.144,1.108602724153247,0
130,130,0.1,0.21,-1.1,2024-03-22 15:59:43.181,1.1243220179290274,0
131,131,0.21,0.22,-1.15,2024-03-22 15:59:43.185,1.1895377253370318,0
132,132,0.19,0.16,-1.13,2024-03-22 15:59:43.188,1.1569788243524597,0
133,133,0.11,0.37,-1.05,2024-03-22 15:59:43.227,1.1187046080176841,0
134,134,0.27,0.23,-0.95,2024-03-22 15:59:43.231,1.014051280754578,0
135,135,0.51,0.27,-1.09,2024-03-22 15:59:43.235,1.233328828820603,0
136,136,0.19,0.24,-1.06,2024-03-22 15:59:43.277,1.1033131921625883,0
137,137,0.28,0.17,-0.75,2024-03-22 15:59:43.281,0.818413098624405,0
138,138,0.43,0.19,-0.61,2024-03-22 15:59:43.285,0.7701298591796061,0
139,139,0.56,0.16,-0.51,2024-03-22 15:59:43.315,0.7741446893184762,0
140,140,0.68,0.32,-0.63,2024-03-22 15:59:43.319,0.9806630410084802,0
141,141,0.86,0.44,-0.55,2024-03-22 15:59:43.323,1.1116204388189344,0
142,142,0.91,0.3,-0.46,2024-03-22 15:59:43.365,1.0628734637763801,0
143,143,0.91,0.35,-0.38,2024-03-22 15:59:43.368,1.0464224768228174,0
144,144,0.91,0.19,-0.34,2024-03-22 15:59:43.373,0.9898484732523459,0
145,145,0.87,0.31,-0.28,2024-03-22 15:59:43.405,0.965090669315583,0
146,146,0.87,0.33,-0.2,2024-03-22 15:59:43.409,0.9517352573063583,0
147,147,0.98,0.3,-0.12,2024-03-22 15:59:43.413,1.0318914671611545,0
148,148,0.93,0.29,-0.13,2024-03-22 15:59:43.455,0.9828021163998377,0
149,149,0.91,0.26,-0.16,2024-03-22 15:59:43.459,0.9598437372822725,0
150,150,0.87,0.36,-0.0,2024-03-22 15:59:43.496,0.941541289588513,0
151,151,0.85,0.3,-0.02,2024-03-22 15:59:43.500,0.90160967164289,0
152,152,0.87,0.39,0.06,2024-03-22 15:59:43.505,0.9553009996854395,0
153,153,0.77,0.4,0.08,2024-03-22 15:59:43.548,0.8713782186857782,0
154,154,0.81,0.32,0.12,2024-03-22 15:59:43.553,0.8791473141629906,0
155,155,0.85,0.22,0.19,2024-03-22 15:59:43.558,0.8983317872590282,0
156,156,0.77,0.05,0.31,2024-03-22 15:59:43.585,0.8315647900193947,0
157,157,1.07,-0.24,0.47,2024-03-22 15:59:43.589,1.1930632841555389,0
158,158,-0.17,1.04,0.75,2024-03-22 15:59:43.593,1.2934450123604018,0
159,159,0.72,-0.23,1.1,2024-03-22 15:59:43.629,1.3346535130886967,0
160,160,0.89,-0.33,0.73,2024-03-22 15:59:43.633,1.1974556359214314,0
161,161,0.79,-0.12,0.77,2024-03-22 15:59:43.636,1.109684639886486,0
162,162,0.68,0.12,0.76,2024-03-22 15:59:43.681,1.026839812239475,0
163,163,0.74,0.08,0.47,2024-03-22 15:59:43.683,0.8802840450672725,0
164,164,0.95,-0.15,0.63,2024-03-22 15:59:43.687,1.1497391008398383,0
165,165,0.97,0.03,0.59,2024-03-22 15:59:43.722,1.1357376457615551,0
166,166,1.04,0.17,0.68,2024-03-22 15:59:43.726,1.2541531007018243,0
167,167,0.83,0.13,0.67,2024-03-22 15:59:43.730,1.074569681314339,0
168,168,0.77,0.37,0.88,2024-03-22 15:59:43.783,1.2264583156389783,0
169,169,0.6,0.06,0.09,2024-03-22 15:59:43.784,0.6096720429870472,0
170,170,0.79,-0.2,0.63,2024-03-22 15:59:43.785,1.0300485425454473,0
171,171,0.97,0.17,0.77,2024-03-22 15:59:43.817,1.2500799974401637,0
172,172,1.04,0.41,1.06,2024-03-22 15:59:43.820,1.5405518491761323,0
173,173,0.66,0.37,0.85,2024-03-22 15:59:43.824,1.1379806676741042,0
174,174,0.68,0.06,0.4,2024-03-22 15:59:43.903,0.7912016177940994,0
175,175,0.7,0.07,0.58,2024-03-22 15:59:43.907,0.9117565464530539,0
176,176,0.61,0.21,0.78,2024-03-22 15:59:43.909,1.0122252713699653,0
177,177,0.69,0.25,0.86,2024-03-22 15:59:43.912,1.1305750749065715,0
178,178,0.81,0.22,0.9,2024-03-22 15:59:43.949,1.2306502346320827,0
179,179,0.75,0.27,0.89,2024-03-22 15:59:43.953,1.1947803145348521,0
180,180,0.77,0.27,0.86,2024-03-22 15:59:43.957,1.1854956769216831,0
181,181,0.74,0.28,0.91,2024-03-22 15:59:43.992,1.2058606884711018,0
182,182,0.76,0.25,0.83,2024-03-22 15:59:43.996,1.1528226229563678,0
183,183,0.66,0.26,0.92,2024-03-22 15:59:44.000,1.1617228585166086,0
184,184,0.66,0.09,1.2,2024-03-22 15:59:44.043,1.3724795080437449,0
185,185,0.51,0.37,0.73,2024-03-22 15:59:44.046,0.9643132271207318,0
186,186,0.49,0.43,0.9,2024-03-22 15:59:44.050,1.1113055385446433,0
187,187,0.43,0.41,0.82,2024-03-22 15:59:44.083,1.0126203632161461,0
188,188,0.43,0.42,0.78,2024-03-22 15:59:44.087,0.984733466477097,0
189,189,0.43,0.41,0.71,2024-03-22 15:59:44.091,0.9257969539807311,0
190,190,0.49,0.41,0.88,2024-03-22 15:59:44.127,1.0874741376235115,0
191,191,0.56,0.43,1.14,2024-03-22 15:59:44.131,1.3409325113517085,0
192,192,0.45,0.54,0.86,2024-03-22 15:59:44.136,1.110720486891279,0
193,193,0.44,0.43,1.09,2024-03-22 15:59:44.176,1.2516389255691915,0
194,194,0.46,0.62,1.54,2024-03-22 15:59:44.180,1.7226723426119084,0
195,195,0.37,0.52,0.78,2024-03-22 15:59:44.184,1.0078194282707593,0
196,196,0.32,0.54,0.94,2024-03-22 15:59:44.218,1.1303096920755833,0
197,197,0.3,0.68,0.66,2024-03-22 15:59:44.222,0.9939818911831343,0
198,198,0.22,0.71,0.63,2024-03-22 15:59:44.225,0.9743715923609432,0
199,199,0.15,0.71,0.37,2024-03-22 15:59:44.271,0.8145550932871268,0
200,200,0.05,0.69,0.35,2024-03-22 15:59:44.274,0.775306391048081,0
201,201,-0.02,0.58,0.29,2024-03-22 15:59:44.278,0.6487680633323437,0
202,202,-0.1,0.56,0.25,2024-03-22 15:59:44.306,0.6213694553162394,0
203,203,-0.17,0.55,0.17,2024-03-22 15:59:44.310,0.6002499479383567,0
204,204,-0.2,0.51,0.12,2024-03-22 15:59:44.315,0.5608029957123981,0
205,205,-0.24,0.51,0.08,2024-03-22 15:59:44.352,0.5692978130996114,0
206,206,-0.24,0.52,0.06,2024-03-22 15:59:44.356,0.5758472019555188,0
207,207,-0.21,0.59,0.09,2024-03-22 15:59:44.360,0.6326926584053271,0
208,208,-0.13,0.67,0.11,2024-03-22 15:59:44.400,0.6913031173081748,0
209,209,-0.02,0.78,0.16,2024-03-22 15:59:44.404,0.7964923100695951,0
210,210,0.14,0.99,0.24,2024-03-22 15:59:44.408,1.0282509421342632,0
211,211,0.24,1.08,0.29,2024-03-22 15:59:44.442,1.1437219941926449,0
212,212,0.27,1.12,0.3,2024-03-22 15:59:44.446,1.1905040949110592,0
213,213,0.27,1.09,0.3,2024-03-22 15:59:44.450,1.1623252556836232,0
214,214,0.23,1.04,0.29,2024-03-22 15:59:44.487,1.103902169578446,0
215,215,0.17,0.98,0.27,2024-03-22 15:59:44.491,1.030630874755846,0
216,216,0.06,0.86,0.25,2024-03-22 15:59:44.496,0.8976079322287654,0
217,217,-0.04,0.68,0.22,2024-03-22 15:59:44.535,0.7158212067269313,0
218,218,-0.14,0.49,0.21,2024-03-22 15:59:44.538,0.5511805511808268,0
219,219,-0.2,0.4,0.19,2024-03-22 15:59:44.543,0.4859012245302537,0
220,220,-0.24,0.37,0.19,2024-03-22 15:59:44.546,0.4802082881417188,0
221,221,-0.26,0.36,0.18,2024-03-22 15:59:44.579,0.47916594202843754,0
222,222,-0.26,0.39,0.16,2024-03-22 15:59:44.583,0.4952776998815917,0
223,223,-0.22,0.43,0.16,2024-03-22 15:59:44.622,0.508822169328342,0
224,224,-0.16,0.49,0.23,2024-03-22 15:59:44.626,0.5644466316668034,0
225,225,-0.06,0.61,0.35,2024-03-22 15:59:44.630,0.7058328414008518,0
226,226,0.02,0.76,0.41,2024-03-22 15:59:44.674,0.8637708029332781,0
227,227,0.13,0.86,0.46,2024-03-22 15:59:44.678,0.9839207285142436,0
228,228,0.17,0.96,0.5,2024-03-22 15:59:44.682,1.095673308974897,0
229,229,0.3,0.95,0.62,2024-03-22 15:59:44.760,1.1734138229968147,0
230,230,0.39,1.1,0.68,2024-03-22 15:59:44.764,1.3507405376311175,0
231,231,0.42,1.07,0.71,2024-03-22 15:59:44.796,1.351073647141413,0
232,232,0.43,1.08,0.72,2024-03-22 15:59:44.797,1.367369737854396,0
233,233,0.31,1.0,0.79,2024-03-22 15:59:44.799,1.3115639519291464,0
234,234,0.19,0.93,0.84,2024-03-22 15:59:44.801,1.2675172582651488,0
235,235,0.24,0.92,1.36,2024-03-22 15:59:44.840,1.6593974810153234,0
236,236,0.32,0.65,1.26,2024-03-22 15:59:44.841,1.4534441853748634,0
237,237,0.32,0.6,1.13,2024-03-22 15:59:44.843,1.3188252348207474,0
238,238,0.26,0.66,1.0,2024-03-22 15:59:44.895,1.2260505699195283,0
239,239,0.15,0.56,0.8,2024-03-22 15:59:44.898,0.9879777325425914,0
240,240,0.06,0.53,0.69,2024-03-22 15:59:44.902,0.8721238444166057,0
241,241,0.07,0.57,0.67,2024-03-22 15:59:44.935,0.8824397996464122,0
242,242,0.1,0.59,0.62,2024-03-22 15:59:44.939,0.8616843969807043,0
243,243,0.22,0.84,0.84,2024-03-22 15:59:44.944,1.2081390648431163,0
244,244,0.33,0.84,0.87,2024-03-22 15:59:44.982,1.2535549449465706,0
245,245,0.32,0.66,0.87,2024-03-22 15:59:44.986,1.1379367293483413,0
246,246,0.2,0.64,0.85,2024-03-22 15:59:44.990,1.082635672791175,0
247,247,0.19,0.59,0.89,2024-03-22 15:59:45.026,1.084573648951513,0
248,248,0.15,0.58,0.91,2024-03-22 15:59:45.030,1.089495295997188,0
249,249,0.1,0.57,0.89,2024-03-22 15:59:45.034,1.0616025621672172,0
250,250,0.04,0.48,0.89,2024-03-22 15:59:45.038,1.0119782606360672,0
251,251,0.07,0.55,0.79,2024-03-22 15:59:45.072,0.9651424765287249,0
252,252,0.11,0.65,0.77,2024-03-22 15:59:45.076,1.0136567466356647,0
253,253,0.1,0.79,0.71,2024-03-22 15:59:45.081,1.0668645649753299,0
254,254,0.06,0.64,0.68,2024-03-22 15:59:45.118,0.9357350052231669,0
255,255,0.14,0.52,0.77,2024-03-22 15:59:45.123,0.9396275858019495,0
256,256,0.14,0.53,0.8,2024-03-22 15:59:45.128,0.9697937925146769,0
257,257,0.01,0.59,0.87,2024-03-22 15:59:45.162,1.0512373661547614,0
258,258,0.14,0.6,0.84,2024-03-22 15:59:45.166,1.0417293314484333,0
259,259,0.11,0.58,0.72,2024-03-22 15:59:45.170,0.931074647920348,0
260,260,0.14,0.69,0.87,2024-03-22 15:59:45.206,1.1191961400934154,0
261,261,0.14,0.56,0.77,2024-03-22 15:59:45.210,0.9623408959407265,0
262,262,0.17,0.5,0.74,2024-03-22 15:59:45.214,0.9091204540653565,0
263,263,0.22,0.49,0.75,2024-03-22 15:59:45.255,0.9224966124599049,0
264,264,0.15,0.57,0.76,2024-03-22 15:59:45.258,0.9617692030835673,0
265,265,0.25,0.58,0.8,2024-03-22 15:59:45.262,1.0192644406629714,0
266,266,0.31,0.61,0.78,2024-03-22 15:59:45.297,1.0375933692926145,0
267,267,0.41,0.58,0.78,2024-03-22 15:59:45.302,1.0549407566304376,0
268,268,0.38,0.6,0.77,2024-03-22 15:59:45.306,1.0475208828467335,0
269,269,0.35,0.65,0.74,2024-03-22 15:59:45.343,1.0452750834110607,0
270,270,0.41,0.65,0.71,2024-03-22 15:59:45.348,1.046279121458514,0
271,271,0.47,0.6,0.66,2024-03-22 15:59:45.352,1.0082162466455298,0
272,272,0.49,0.67,0.66,2024-03-22 15:59:45.388,1.0604715932074749,0
273,273,0.43,0.67,0.63,2024-03-22 15:59:45.392,1.0152339631828715,0
274,274,0.44,0.68,0.6,2024-03-22 15:59:45.396,1.0079682534683323,0
275,275,0.42,0.72,0.63,2024-03-22 15:59:45.398,1.04484448603608,0
276,276,0.46,0.7,0.6,2024-03-22 15:59:45.430,1.0303397497913005,0
277,277,0.47,0.73,0.6,2024-03-22 15:59:45.434,1.0553672346628922,0
278,278,0.47,0.74,0.59,2024-03-22 15:59:45.478,1.0566929544574433,0
279,279,0.44,0.77,0.59,2024-03-22 15:59:45.482,1.0651760417883984,0
280,280,0.42,0.8,0.54,2024-03-22 15:59:45.486,1.0526157893552615,0
281,281,0.4,0.79,0.53,2024-03-22 15:59:45.522,1.0319883720275147,0
282,282,0.46,0.79,0.53,2024-03-22 15:59:45.528,1.0566929544574433,0
283,283,0.41,0.81,0.58,2024-03-22 15:59:45.534,1.0773114684249863,0
284,284,0.39,0.82,0.56,2024-03-22 15:59:45.563,1.0668176976409793,0
285,285,0.32,0.82,0.56,2024-03-22 15:59:45.569,1.0432641084595982,0
286,286,0.32,0.83,0.55,2024-03-22 15:59:45.573,1.0458489374665922,0
287,287,0.28,0.83,0.52,2024-03-22 15:59:45.610,1.0186756107809787,0
288,288,0.28,0.82,0.51,2024-03-22 15:59:45.614,1.0054352291420865,0
289,289,0.31,0.83,0.54,2024-03-22 15:59:45.618,1.0375933692926145,0
290,290,0.24,0.8,0.56,2024-03-22 15:59:45.659,1.0055844071981228,0
291,291,0.27,0.83,0.59,2024-03-22 15:59:45.662,1.0535179163165664,0
292,292,0.25,0.81,0.52,2024-03-22 15:59:45.666,0.9944847912361456,0
293,293,0.26,0.83,0.54,2024-03-22 15:59:45.702,1.0237675517420934,0
294,294,0.24,0.84,0.53,2024-03-22 15:59:45.706,1.0218121158021174,0
295,295,0.23,0.85,0.53,2024-03-22 15:59:45.710,1.0277645644796283,0
296,296,0.24,0.86,0.51,2024-03-22 15:59:45.750,1.0282509421342632,0
297,297,0.24,0.86,0.52,2024-03-22 15:59:45.754,1.0332473082471592,0
298,298,0.23,0.87,0.52,2024-03-22 15:59:45.758,1.0393267051317405,0
299,299,0.22,0.88,0.52,2024-03-22 15:59:45.799,1.0455620498086184,0
300,300,0.21,0.88,0.52,2024-03-22 15:59:45.803,1.0435037134576954,0
301,301,0.19,0.88,0.5,2024-03-22 15:59:45.807,1.029805806936434,0
302,302,0.22,0.87,0.49,2024-03-22 15:59:45.834,1.0224480426897007,0
303,303,0.21,0.87,0.51,2024-03-22 15:59:45.839,1.0300970828033638,0
304,304,0.22,0.83,0.51,2024-03-22 15:59:45.843,0.9986991538997116,0
305,305,0.19,0.87,0.52,2024-03-22 15:59:45.886,1.0312128781197412,0
306,306,0.21,0.86,0.48,2024-03-22 15:59:45.890,1.0070253224224304,0
307,307,0.13,0.9,0.44,2024-03-22 15:59:45.893,1.0101980003939823,0
308,308,0.11,0.9,0.4,2024-03-22 15:59:45.927,0.9910095862301233,0
309,309,0.18,0.92,0.36,2024-03-22 15:59:45.931,1.0041912168506553,0
310,310,0.14,0.91,0.34,2024-03-22 15:59:45.935,0.9814784765851975,0
311,311,0.09,0.9,0.31,2024-03-22 15:59:45.977,0.9561380653441217,0
312,312,0.13,0.89,0.35,2024-03-22 15:59:45.981,0.9651424765287248,0
313,313,0.12,0.86,0.37,2024-03-22 15:59:45.985,0.9438749917229505,0
314,314,0.13,0.88,0.35,2024-03-22 15:59:46.015,0.955928867646542,0
315,315,0.14,0.89,0.34,2024-03-22 15:59:46.019,0.9629641737884126,0
316,316,0.12,0.91,0.34,2024-03-22 15:59:46.023,0.9788258272031853,0
317,317,0.15,0.93,0.35,2024-03-22 15:59:46.062,1.004937809021036,0
318,318,0.16,0.94,0.36,2024-03-22 15:59:46.066,1.0192153844992726,0
319,319,0.17,0.94,0.36,2024-03-22 15:59:46.070,1.0208329931972222,0
320,320,0.18,0.94,0.36,2024-03-22 15:59:46.110,1.0225458424931373,0
321,321,0.18,0.94,0.35,2024-03-22 15:59:46.113,1.0190682018393078,0
322,322,0.19,0.93,0.36,2024-03-22 15:59:46.117,1.0151847122568387,0
323,323,0.2,0.94,0.36,2024-03-22 15:59:46.159,1.0262553288533998,0
324,324,0.21,0.95,0.36,2024-03-22 15:59:46.162,1.037400597647794,0
325,325,0.22,0.96,0.36,2024-03-22 15:59:46.166,1.0486181383134663,0
